"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"02","Alaska","02240","Southeast Fairbanks","2021","17.9%","","(14.8% - 21.3%)","14.8%","21.3%",
"02","Alaska","02261","Valdez-Cordova","2019","17.2%","","(16.3% - 18.1%)","16.3%","18.1%",
"02","Alaska","02270","Wade Hampton","2019","22.3%","","(20.9% - 23.7%)","20.9%","23.7%",
"02","Alaska","02270","Wade Hampton","2020","20.8%","","(19.4% - 22.1%)","19.4%","22.1%",
"02","Alaska","02270","Wade Hampton","2021","23.7%","","(19.7% - 28.6%)","19.7%","28.6%",
"02","Alaska","02275","WRANGELL CITY AND BURROUGH","2019","19.1%","","(18.2% - 20.1%)","18.2%","20.1%",
"02","Alaska","02275","WRANGELL CITY AND BURROUGH","2020","18.0%","","(17.2% - 18.9%)","17.2%","18.9%",
"02","Alaska","02275","WRANGELL CITY AND BURROUGH","2021","21.2%","","(17.4% - 25.4%)","17.4%","25.4%",
"02","Alaska","02282","Yakutat","2019","17.6%","","(16.8% - 18.3%)","16.8%","18.3%",
"02","Alaska","02282","Yakutat","2020","16.6%","","(15.9% - 17.3%)","15.9%","17.3%",
"02","Alaska","02282","Yakutat","2021","18.8%","","(15.4% - 22.7%)","15.4%","22.7%",
"02","Alaska","02290","Yukon-Koyukuk","2019","20.3%","","(19.3% - 21.3%)","19.3%","21.3%",
"02","Alaska","02290","Yukon-Koyukuk","2020","19.3%","","(18.4% - 20.3%)","18.4%","20.3%",
"02","Alaska","02290","Yukon-Koyukuk","2021","21.3%","","(17.5% - 25.5%)","17.5%","25.5%",
"04","Arizona","04001","Apache","2019","20.6%","","(19.6% - 21.7%)","19.6%","21.7%",
"04","Arizona","04001","Apache","2020","21.2%","","(20.1% - 22.3%)","20.1%","22.3%",
"04","Arizona","04001","Apache","2021","19.2%","","(16.3% - 22.3%)","16.3%","22.3%",
"04","Arizona","04003","Cochise","2019","18.4%","","(17.6% - 19.3%)","17.6%","19.3%",
"04","Arizona","04003","Cochise","2020","19.1%","","(18.1% - 19.9%)","18.1%","19.9%",
"04","Arizona","04003","Cochise","2021","20.4%","","(17.5% - 23.8%)","17.5%","23.8%",
"04","Arizona","04005","Coconino","2019","18.9%","","(18.2% - 19.8%)","18.2%","19.8%",
"04","Arizona","04005","Coconino","2020","20.2%","","(19.4% - 21.1%)","19.4%","21.1%",
"04","Arizona","04005","Coconino","2021","19.9%","","(17.2% - 23.0%)","17.2%","23.0%",
"04","Arizona","04007","Gila","2019","19.2%","","(18.5% - 20.0%)","18.5%","20.0%",
"04","Arizona","04007","Gila","2020","22.0%","","(21.1% - 23.0%)","21.1%","23.0%",
"04","Arizona","04007","Gila","2021","20.6%","","(17.6% - 24.0%)","17.6%","24.0%",
"04","Arizona","04009","Graham","2019","17.7%","","(16.9% - 18.5%)","16.9%","18.5%",
"04","Arizona","04009","Graham","2020","19.6%","","(18.7% - 20.4%)","18.7%","20.4%",
"04","Arizona","04009","Graham","2021","19.6%","","(16.1% - 23.4%)","16.1%","23.4%",
"04","Arizona","04011","Greenlee","2019","16.6%","","(15.9% - 17.4%)","15.9%","17.4%",
"04","Arizona","04011","Greenlee","2020","19.3%","","(18.4% - 20.2%)","18.4%","20.2%",
"04","Arizona","04011","Greenlee","2021","18.4%","","(15.0% - 22.1%)","15.0%","22.1%",
"04","Arizona","04012","La Paz","2019","18.5%","","(17.6% - 19.3%)","17.6%","19.3%",
"04","Arizona","04012","La Paz","2020","20.4%","","(19.6% - 21.3%)","19.6%","21.3%",
"04","Arizona","04012","La Paz","2021","21.4%","","(17.6% - 25.7%)","17.6%","25.7%",
"04","Arizona","04013","Maricopa","2019","16.7%","","(15.9% - 17.5%)","15.9%","17.5%",
"04","Arizona","04013","Maricopa","2020","18.6%","","(17.8% - 19.4%)","17.8%","19.4%",
"04","Arizona","04013","Maricopa","2021","18.9%","","(16.9% - 21.1%)","16.9%","21.1%",
"04","Arizona","04015","Mohave","2019","20.1%","","(19.2% - 21.0%)","19.2%","21.0%",
"04","Arizona","04015","Mohave","2020","21.8%","","(20.7% - 22.9%)","20.7%","22.9%",
"04","Arizona","04015","Mohave","2021","20.5%","","(17.3% - 23.9%)","17.3%","23.9%",
"04","Arizona","04017","Navajo","2019","18.8%","","(18.0% - 19.6%)","18.0%","19.6%",
"04","Arizona","04017","Navajo","2020","24.0%","","(23.0% - 25.0%)","23.0%","25.0%",
"04","Arizona","04017","Navajo","2021","21.1%","","(18.1% - 24.1%)","18.1%","24.1%",
"04","Arizona","04019","Pima","2019","17.7%","","(16.9% - 18.6%)","16.9%","18.6%",
"04","Arizona","04019","Pima","2020","20.9%","","(20.0% - 21.9%)","20.0%","21.9%",
"04","Arizona","04019","Pima","2021","22.4%","","(19.7% - 25.0%)","19.7%","25.0%",
"04","Arizona","04021","Pinal","2019","18.4%","","(17.6% - 19.3%)","17.6%","19.3%",
"04","Arizona","04021","Pinal","2020","19.9%","","(19.0% - 20.7%)","19.0%","20.7%",
"04","Arizona","04021","Pinal","2021","18.5%","","(15.8% - 21.3%)","15.8%","21.3%",
"04","Arizona","04023","Santa Cruz","2019","16.1%","","(14.9% - 17.4%)","14.9%","17.4%",
"04","Arizona","04023","Santa Cruz","2020","18.1%","","(16.8% - 19.4%)","16.8%","19.4%",
"04","Arizona","04023","Santa Cruz","2021","18.9%","","(15.6% - 22.6%)","15.6%","22.6%",
"04","Arizona","04025","Yavapai","2019","19.9%","","(18.9% - 21.0%)","18.9%","21.0%",
"04","Arizona","04025","Yavapai","2020","22.2%","","(21.1% - 23.4%)","21.1%","23.4%",
"04","Arizona","04025","Yavapai","2021","21.8%","","(18.7% - 24.8%)","18.7%","24.8%",
"04","Arizona","04027","Yuma","2019","16.7%","","(15.7% - 17.7%)","15.7%","17.7%",
"04","Arizona","04027","Yuma","2020","19.9%","","(18.8% - 21.0%)","18.8%","21.0%",
"04","Arizona","04027","Yuma","2021","18.4%","","(15.4% - 21.6%)","15.4%","21.6%",
"05","Arkansas","05001","Arkansas","2019","24.9%","","(23.7% - 26.0%)","23.7%","26.0%",
"05","Arkansas","05001","Arkansas","2020","23.6%","","(22.5% - 24.7%)","22.5%","24.7%",
"05","Arkansas","05001","Arkansas","2021","24.9%","","(21.0% - 29.6%)","21.0%","29.6%",
"05","Arkansas","05003","Ashley","2019","25.2%","","(24.0% - 26.3%)","24.0%","26.3%",
"05","Arkansas","05003","Ashley","2020","24.7%","","(23.5% - 25.9%)","23.5%","25.9%",
"05","Arkansas","05003","Ashley","2021","26.9%","","(22.6% - 31.7%)","22.6%","31.7%",
"05","Arkansas","05005","Baxter","2019","25.0%","","(23.6% - 26.5%)","23.6%","26.5%",
"05","Arkansas","05005","Baxter","2020","25.8%","","(24.2% - 27.3%)","24.2%","27.3%",
"05","Arkansas","05005","Baxter","2021","28.7%","","(24.3% - 33.4%)","24.3%","33.4%",
"05","Arkansas","05007","Benton","2019","22.0%","","(20.9% - 23.2%)","20.9%","23.2%",
"05","Arkansas","05007","Benton","2020","21.8%","","(20.8% - 23.1%)","20.8%","23.1%",
"05","Arkansas","05007","Benton","2021","22.9%","","(19.7% - 26.5%)","19.7%","26.5%",
"05","Arkansas","05009","Boone","2019","26.6%","","(25.2% - 28.2%)","25.2%","28.2%",
"05","Arkansas","05009","Boone","2020","25.2%","","(23.7% - 26.8%)","23.7%","26.8%",
"05","Arkansas","05009","Boone","2021","27.4%","","(23.1% - 32.1%)","23.1%","32.1%",
"05","Arkansas","05011","Bradley","2019","23.6%","","(22.6% - 24.6%)","22.6%","24.6%",
"05","Arkansas","05011","Bradley","2020","23.1%","","(22.1% - 24.1%)","22.1%","24.1%",
"05","Arkansas","05011","Bradley","2021","25.9%","","(21.4% - 30.5%)","21.4%","30.5%",
"05","Arkansas","05013","Calhoun","2019","25.1%","","(23.9% - 26.4%)","23.9%","26.4%",
"05","Arkansas","05013","Calhoun","2020","24.3%","","(23.2% - 25.6%)","23.2%","25.6%",
"05","Arkansas","05013","Calhoun","2021","24.6%","","(20.3% - 29.2%)","20.3%","29.2%",
"05","Arkansas","05015","Carroll","2019","23.7%","","(22.5% - 25.0%)","22.5%","25.0%",
"05","Arkansas","05015","Carroll","2020","24.1%","","(22.8% - 25.5%)","22.8%","25.5%",
"05","Arkansas","05015","Carroll","2021","25.5%","","(21.1% - 30.1%)","21.1%","30.1%",
"05","Arkansas","05017","Chicot","2019","22.5%","","(21.5% - 23.5%)","21.5%","23.5%",
"05","Arkansas","05017","Chicot","2020","23.4%","","(22.4% - 24.5%)","22.4%","24.5%",
"05","Arkansas","05017","Chicot","2021","23.0%","","(19.0% - 27.2%)","19.0%","27.2%",
"05","Arkansas","05019","Clark","2019","25.0%","","(23.8% - 26.2%)","23.8%","26.2%",
"05","Arkansas","05019","Clark","2020","24.3%","","(23.2% - 25.5%)","23.2%","25.5%",
"05","Arkansas","05019","Clark","2021","25.7%","","(21.5% - 30.2%)","21.5%","30.2%",
"05","Arkansas","05021","Clay","2019","28.7%","","(27.0% - 30.4%)","27.0%","30.4%",
"05","Arkansas","05021","Clay","2020","27.6%","","(26.0% - 29.2%)","26.0%","29.2%",
"05","Arkansas","05021","Clay","2021","28.9%","","(24.4% - 33.8%)","24.4%","33.8%",
"05","Arkansas","05023","Cleburne","2019","27.2%","","(25.7% - 28.8%)","25.7%","28.8%",
"05","Arkansas","05023","Cleburne","2020","26.6%","","(25.0% - 28.1%)","25.0%","28.1%",
"05","Arkansas","05023","Cleburne","2021","26.8%","","(22.4% - 31.5%)","22.4%","31.5%",
"05","Arkansas","05025","Cleveland","2019","25.5%","","(24.1% - 26.9%)","24.1%","26.9%",
"05","Arkansas","05025","Cleveland","2020","26.0%","","(24.6% - 27.4%)","24.6%","27.4%",
"05","Arkansas","05025","Cleveland","2021","26.3%","","(21.9% - 31.0%)","21.9%","31.0%",
"05","Arkansas","05027","Columbia","2019","24.1%","","(23.0% - 25.3%)","23.0%","25.3%",
"05","Arkansas","05027","Columbia","2020","23.9%","","(22.8% - 25.1%)","22.8%","25.1%",
"05","Arkansas","05027","Columbia","2021","24.8%","","(20.5% - 29.3%)","20.5%","29.3%",
"05","Arkansas","05029","Conway","2019","25.8%","","(24.4% - 27.1%)","24.4%","27.1%",
"05","Arkansas","05029","Conway","2020","26.0%","","(24.6% - 27.5%)","24.6%","27.5%",
"05","Arkansas","05029","Conway","2021","26.8%","","(22.3% - 32.0%)","22.3%","32.0%",
"05","Arkansas","05031","Craighead","2019","26.4%","","(25.0% - 27.8%)","25.0%","27.8%",
"05","Arkansas","05031","Craighead","2020","25.8%","","(24.6% - 27.2%)","24.6%","27.2%",
"05","Arkansas","05031","Craighead","2021","26.6%","","(22.4% - 31.2%)","22.4%","31.2%",
"05","Arkansas","05033","Crawford","2019","26.3%","","(25.0% - 27.6%)","25.0%","27.6%",
"05","Arkansas","05033","Crawford","2020","26.2%","","(24.8% - 27.7%)","24.8%","27.7%",
"05","Arkansas","05033","Crawford","2021","27.5%","","(23.1% - 32.2%)","23.1%","32.2%",
"05","Arkansas","05035","Crittenden","2019","23.2%","","(22.2% - 24.4%)","22.2%","24.4%",
"05","Arkansas","05035","Crittenden","2020","22.8%","","(21.8% - 23.9%)","21.8%","23.9%",
"05","Arkansas","05035","Crittenden","2021","24.8%","","(20.7% - 29.1%)","20.7%","29.1%",
"05","Arkansas","05037","Cross","2019","25.1%","","(23.9% - 26.4%)","23.9%","26.4%",
"05","Arkansas","05037","Cross","2020","25.2%","","(24.0% - 26.7%)","24.0%","26.7%",
"05","Arkansas","05037","Cross","2021","25.9%","","(21.8% - 30.6%)","21.8%","30.6%",
"05","Arkansas","05039","Dallas","2019","23.5%","","(22.5% - 24.6%)","22.5%","24.6%",
"05","Arkansas","05039","Dallas","2020","23.7%","","(22.8% - 24.7%)","22.8%","24.7%",
"05","Arkansas","05039","Dallas","2021","23.9%","","(19.9% - 28.3%)","19.9%","28.3%",
"05","Arkansas","05041","Desha","2019","23.7%","","(22.7% - 24.7%)","22.7%","24.7%",
"05","Arkansas","05041","Desha","2020","24.0%","","(23.0% - 25.2%)","23.0%","25.2%",
"05","Arkansas","05041","Desha","2021","25.1%","","(20.9% - 29.4%)","20.9%","29.4%",
"05","Arkansas","05043","Drew","2019","25.1%","","(23.9% - 26.2%)","23.9%","26.2%",
"05","Arkansas","05043","Drew","2020","24.3%","","(23.0% - 25.5%)","23.0%","25.5%",
"05","Arkansas","05043","Drew","2021","26.0%","","(21.9% - 30.9%)","21.9%","30.9%",
"05","Arkansas","05045","Faulkner","2019","24.8%","","(23.6% - 26.1%)","23.6%","26.1%",
"05","Arkansas","05045","Faulkner","2020","23.9%","","(22.6% - 25.2%)","22.6%","25.2%",
"05","Arkansas","05045","Faulkner","2021","26.1%","","(22.0% - 30.4%)","22.0%","30.4%",
"05","Arkansas","05047","Franklin","2019","28.5%","","(26.9% - 30.0%)","26.9%","30.0%",
"05","Arkansas","05047","Franklin","2020","27.4%","","(26.0% - 29.0%)","26.0%","29.0%",
"05","Arkansas","05047","Franklin","2021","29.6%","","(24.9% - 34.7%)","24.9%","34.7%",
"05","Arkansas","05049","Fulton","2019","28.0%","","(26.4% - 29.6%)","26.4%","29.6%",
"05","Arkansas","05049","Fulton","2020","27.5%","","(26.0% - 29.1%)","26.0%","29.1%",
"05","Arkansas","05049","Fulton","2021","28.7%","","(24.3% - 33.6%)","24.3%","33.6%",
"05","Arkansas","05051","Garland","2019","25.7%","","(24.5% - 27.1%)","24.5%","27.1%",
"05","Arkansas","05051","Garland","2020","24.5%","","(23.3% - 25.9%)","23.3%","25.9%",
"05","Arkansas","05051","Garland","2021","25.7%","","(21.7% - 29.9%)","21.7%","29.9%",
"05","Arkansas","05053","Grant","2019","25.6%","","(24.3% - 27.2%)","24.3%","27.2%",
"05","Arkansas","05053","Grant","2020","25.6%","","(24.1% - 27.2%)","24.1%","27.2%",
"05","Arkansas","05053","Grant","2021","26.9%","","(22.5% - 31.6%)","22.5%","31.6%",
"05","Arkansas","05055","Greene","2019","26.7%","","(25.3% - 28.4%)","25.3%","28.4%",
"05","Arkansas","05055","Greene","2020","26.1%","","(24.6% - 27.5%)","24.6%","27.5%",
"05","Arkansas","05055","Greene","2021","27.6%","","(23.4% - 32.2%)","23.4%","32.2%",
"05","Arkansas","05057","Hempstead","2019","23.7%","","(22.7% - 24.6%)","22.7%","24.6%",
"05","Arkansas","05057","Hempstead","2020","24.2%","","(23.2% - 25.2%)","23.2%","25.2%",
"05","Arkansas","05057","Hempstead","2021","24.9%","","(20.8% - 29.5%)","20.8%","29.5%",
"05","Arkansas","05059","Hot Spring","2019","25.7%","","(24.3% - 26.9%)","24.3%","26.9%",
"05","Arkansas","05059","Hot Spring","2020","26.1%","","(24.7% - 27.5%)","24.7%","27.5%",
"05","Arkansas","05059","Hot Spring","2021","24.7%","","(20.6% - 28.8%)","20.6%","28.8%",
"05","Arkansas","05061","Howard","2019","24.7%","","(23.6% - 25.7%)","23.6%","25.7%",
"05","Arkansas","05061","Howard","2020","24.7%","","(23.6% - 25.8%)","23.6%","25.8%",
"05","Arkansas","05061","Howard","2021","26.2%","","(22.0% - 30.8%)","22.0%","30.8%",
"05","Arkansas","05063","Independence","2019","26.5%","","(25.1% - 27.9%)","25.1%","27.9%",
"05","Arkansas","05063","Independence","2020","26.3%","","(24.7% - 27.8%)","24.7%","27.8%",
"05","Arkansas","05063","Independence","2021","26.7%","","(22.5% - 31.1%)","22.5%","31.1%",
"05","Arkansas","05065","Izard","2019","26.2%","","(24.7% - 27.7%)","24.7%","27.7%",
"05","Arkansas","05065","Izard","2020","25.7%","","(24.3% - 27.3%)","24.3%","27.3%",
"05","Arkansas","05065","Izard","2021","26.9%","","(22.6% - 31.8%)","22.6%","31.8%",
"05","Arkansas","05067","Jackson","2019","26.1%","","(24.9% - 27.5%)","24.9%","27.5%",
"05","Arkansas","05067","Jackson","2020","26.6%","","(25.3% - 28.0%)","25.3%","28.0%",
"05","Arkansas","05067","Jackson","2021","27.0%","","(22.7% - 31.7%)","22.7%","31.7%",
"05","Arkansas","05069","Jefferson","2019","22.1%","","(21.1% - 23.0%)","21.1%","23.0%",
"05","Arkansas","05069","Jefferson","2020","21.9%","","(20.9% - 22.9%)","20.9%","22.9%",
"05","Arkansas","05069","Jefferson","2021","21.7%","","(18.3% - 25.4%)","18.3%","25.4%",
"05","Arkansas","05071","Johnson","2019","26.1%","","(24.8% - 27.4%)","24.8%","27.4%",
"05","Arkansas","05071","Johnson","2020","26.2%","","(24.7% - 27.7%)","24.7%","27.7%",
"05","Arkansas","05071","Johnson","2021","27.6%","","(23.0% - 32.4%)","23.0%","32.4%",
"05","Arkansas","05073","Lafayette","2019","25.3%","","(24.2% - 26.4%)","24.2%","26.4%",
"05","Arkansas","05073","Lafayette","2020","24.7%","","(23.6% - 25.9%)","23.6%","25.9%",
"05","Arkansas","05073","Lafayette","2021","26.3%","","(21.8% - 31.1%)","21.8%","31.1%",
"05","Arkansas","05075","Lawrence","2019","28.0%","","(26.4% - 29.6%)","26.4%","29.6%",
"05","Arkansas","05075","Lawrence","2020","26.8%","","(25.3% - 28.4%)","25.3%","28.4%",
"05","Arkansas","05075","Lawrence","2021","28.7%","","(24.0% - 33.7%)","24.0%","33.7%",
"05","Arkansas","05077","Lee","2019","21.6%","","(20.7% - 22.6%)","20.7%","22.6%",
"05","Arkansas","05077","Lee","2020","22.6%","","(21.7% - 23.7%)","21.7%","23.7%",
"05","Arkansas","05077","Lee","2021","22.8%","","(18.6% - 27.0%)","18.6%","27.0%",
"05","Arkansas","05079","Lincoln","2019","23.1%","","(22.1% - 24.2%)","22.1%","24.2%",
"05","Arkansas","05079","Lincoln","2020","22.8%","","(21.7% - 24.0%)","21.7%","24.0%",
"05","Arkansas","05079","Lincoln","2021","22.7%","","(18.8% - 26.9%)","18.8%","26.9%",
"05","Arkansas","05081","Little River","2019","25.2%","","(24.1% - 26.3%)","24.1%","26.3%",
"05","Arkansas","05081","Little River","2020","24.1%","","(23.1% - 25.3%)","23.1%","25.3%",
"05","Arkansas","05081","Little River","2021","25.8%","","(21.4% - 31.0%)","21.4%","31.0%",
"05","Arkansas","05083","Logan","2019","26.7%","","(25.2% - 28.1%)","25.2%","28.1%",
"05","Arkansas","05083","Logan","2020","26.4%","","(25.1% - 27.9%)","25.1%","27.9%",
"05","Arkansas","05083","Logan","2021","26.9%","","(22.5% - 31.4%)","22.5%","31.4%",
"05","Arkansas","05085","Lonoke","2019","24.2%","","(22.9% - 25.5%)","22.9%","25.5%",
"05","Arkansas","05085","Lonoke","2020","24.3%","","(22.9% - 25.7%)","22.9%","25.7%",
"05","Arkansas","05085","Lonoke","2021","27.1%","","(22.9% - 31.5%)","22.9%","31.5%",
"05","Arkansas","05087","Madison","2019","25.9%","","(24.4% - 27.3%)","24.4%","27.3%",
"05","Arkansas","05087","Madison","2020","26.6%","","(25.2% - 28.0%)","25.2%","28.0%",
"05","Arkansas","05087","Madison","2021","27.5%","","(23.0% - 32.3%)","23.0%","32.3%",
"05","Arkansas","05089","Marion","2019","26.6%","","(25.0% - 28.2%)","25.0%","28.2%",
"05","Arkansas","05089","Marion","2020","27.2%","","(25.7% - 28.9%)","25.7%","28.9%",
"05","Arkansas","05089","Marion","2021","28.0%","","(23.4% - 32.9%)","23.4%","32.9%",
"05","Arkansas","05091","Miller","2019","24.6%","","(23.5% - 25.8%)","23.5%","25.8%",
"05","Arkansas","05091","Miller","2020","24.3%","","(23.1% - 25.5%)","23.1%","25.5%",
"05","Arkansas","05091","Miller","2021","24.6%","","(20.6% - 29.0%)","20.6%","29.0%",
"05","Arkansas","05093","Mississippi","2019","25.5%","","(24.4% - 26.6%)","24.4%","26.6%",
"05","Arkansas","05093","Mississippi","2020","25.2%","","(24.1% - 26.4%)","24.1%","26.4%",
"05","Arkansas","05093","Mississippi","2021","25.8%","","(21.5% - 30.4%)","21.5%","30.4%",
"05","Arkansas","05095","Monroe","2019","24.5%","","(23.4% - 25.7%)","23.4%","25.7%",
"05","Arkansas","05095","Monroe","2020","24.7%","","(23.6% - 25.9%)","23.6%","25.9%",
"05","Arkansas","05095","Monroe","2021","26.6%","","(22.3% - 31.4%)","22.3%","31.4%",
"05","Arkansas","05097","Montgomery","2019","26.7%","","(25.1% - 28.1%)","25.1%","28.1%",
"05","Arkansas","05097","Montgomery","2020","26.1%","","(24.6% - 27.8%)","24.6%","27.8%",
"05","Arkansas","05097","Montgomery","2021","28.0%","","(23.4% - 32.5%)","23.4%","32.5%",
"05","Arkansas","05099","Nevada","2019","23.9%","","(22.8% - 24.9%)","22.8%","24.9%",
"05","Arkansas","05099","Nevada","2020","23.8%","","(22.8% - 25.0%)","22.8%","25.0%",
"05","Arkansas","05099","Nevada","2021","26.1%","","(22.0% - 30.9%)","22.0%","30.9%",
"05","Arkansas","05101","Newton","2019","26.1%","","(24.6% - 27.6%)","24.6%","27.6%",
"05","Arkansas","05101","Newton","2020","25.3%","","(23.8% - 26.7%)","23.8%","26.7%",
"05","Arkansas","05101","Newton","2021","27.2%","","(22.6% - 32.1%)","22.6%","32.1%",
"05","Arkansas","05103","Ouachita","2019","24.2%","","(23.1% - 25.3%)","23.1%","25.3%",
"05","Arkansas","05103","Ouachita","2020","23.7%","","(22.7% - 24.7%)","22.7%","24.7%",
"05","Arkansas","05103","Ouachita","2021","24.3%","","(20.3% - 28.6%)","20.3%","28.6%",
"05","Arkansas","05105","Perry","2019","27.2%","","(25.9% - 28.7%)","25.9%","28.7%",
"05","Arkansas","05105","Perry","2020","25.5%","","(24.0% - 27.0%)","24.0%","27.0%",
"05","Arkansas","05105","Perry","2021","27.0%","","(22.5% - 31.9%)","22.5%","31.9%",
"05","Arkansas","05107","Phillips","2019","23.5%","","(22.5% - 24.6%)","22.5%","24.6%",
"05","Arkansas","05107","Phillips","2020","22.6%","","(21.5% - 23.9%)","21.5%","23.9%",
"05","Arkansas","05107","Phillips","2021","23.5%","","(19.6% - 27.8%)","19.6%","27.8%",
"05","Arkansas","05109","Pike","2019","26.7%","","(25.3% - 28.0%)","25.3%","28.0%",
"05","Arkansas","05109","Pike","2020","25.6%","","(24.1% - 27.1%)","24.1%","27.1%",
"05","Arkansas","05109","Pike","2021","26.9%","","(22.3% - 31.7%)","22.3%","31.7%",
"05","Arkansas","05111","Poinsett","2019","28.2%","","(26.7% - 29.8%)","26.7%","29.8%",
"05","Arkansas","05111","Poinsett","2020","27.6%","","(26.2% - 29.2%)","26.2%","29.2%",
"05","Arkansas","05111","Poinsett","2021","28.1%","","(23.3% - 32.8%)","23.3%","32.8%",
"05","Arkansas","05113","Polk","2019","26.7%","","(25.4% - 28.1%)","25.4%","28.1%",
"05","Arkansas","05113","Polk","2020","26.5%","","(25.1% - 27.9%)","25.1%","27.9%",
"05","Arkansas","05113","Polk","2021","27.0%","","(22.7% - 31.6%)","22.7%","31.6%",
"05","Arkansas","05115","Pope","2019","25.2%","","(23.9% - 26.5%)","23.9%","26.5%",
"05","Arkansas","05115","Pope","2020","27.0%","","(25.5% - 28.5%)","25.5%","28.5%",
"05","Arkansas","05115","Pope","2021","27.2%","","(23.0% - 31.6%)","23.0%","31.6%",
"05","Arkansas","05117","Prairie","2019","25.9%","","(24.4% - 27.4%)","24.4%","27.4%",
"05","Arkansas","05117","Prairie","2020","24.9%","","(23.5% - 26.2%)","23.5%","26.2%",
"05","Arkansas","05117","Prairie","2021","27.2%","","(22.4% - 32.0%)","22.4%","32.0%",
"05","Arkansas","05119","Pulaski","2019","24.4%","","(23.3% - 25.4%)","23.3%","25.4%",
"05","Arkansas","05119","Pulaski","2020","22.3%","","(21.3% - 23.3%)","21.3%","23.3%",
"05","Arkansas","05119","Pulaski","2021","22.4%","","(19.4% - 25.6%)","19.4%","25.6%",
